receiver,G,q_arrival,R,sigma2,Pbar,exp_layers,T_four_point,T_exp_layer,exp_minus_four,best_r,four_pi0,four_pi1,four_pi2,four_pi12,four_P1,four_P2,four_P3,avg_power_four,avg_power_exp,exp_power_support,exp_probability,exp_pi0,exp_pi1,exp_pi2,exp_pi3,exp_P1,exp_P2,exp_P3,exp_P4
SUD,1.9166666666666665,0.9583333333333333,0.8,1.0,2.0,2,0.5331655555555557,1.0219027777777778,0.48873722222222216,1.05,0.30000000000000004,0.34,0.0,0.36,0.7411011265922482,1.015716566510398,1.2903320064285477,0.7164939053556416,1.9999999999999998,2.730375427 2.866894198,0.3 0.05 0.65,0.29999999999999993,0.05,0.65,,2.7303754266211597,2.866894197952218,,
SUD,1.9166666666666665,0.9583333333333333,0.8,1.0,2.0,3,0.5331655555555557,1.0434652777777778,0.5102997222222221,1.7,0.30000000000000004,0.34,0.0,0.36,0.7411011265922482,1.015716566510398,1.2903320064285477,0.7164939053556416,2.0000000000000004,0.993295257 1.688601937 2.870623293,0.25 0.05 0.05 0.65,0.25,0.05,0.05,0.65,0.993295257015148,1.6886019369257514,2.8706232927737774,
SUD,1.9166666666666665,0.9583333333333333,0.8,1.0,2.0,4,0.5331655555555557,1.0503333333333333,0.5171677777777777,1.5,0.30000000000000004,0.34,0.0,0.36,0.7411011265922482,1.015716566510398,1.2903320064285477,0.7164939053556416,2.0000000000000004,0.8533333333 1.28 1.92 2.88,0.2 0.15 0 0 0.65,0.19999999999999996,0.15,0.0,0.0,0.8533333333333334,1.28,1.9200000000000002,2.8800000000000003
SUD,2.0,1.0,0.8,1.0,2.0,2,0.53312,1.064,0.53088,1.05,0.33999999999999997,0.32,0.0,0.34,0.7411011265922482,1.015716566510398,1.2903320064285477,0.6758652426952256,1.9999999999999998,2.730375427 2.866894198,0.3 0.05 0.65,0.29999999999999993,0.05,0.65,,2.7303754266211597,2.866894197952218,,
SUD,2.0,1.0,0.8,1.0,2.0,3,0.53312,1.084,0.55088,1.7,0.33999999999999997,0.32,0.0,0.34,0.7411011265922482,1.015716566510398,1.2903320064285477,0.6758652426952256,2.0000000000000004,0.993295257 1.688601937 2.870623293,0.25 0.05 0.05 0.65,0.25,0.05,0.05,0.65,0.993295257015148,1.6886019369257514,2.8706232927737774,
SUD,2.0,1.0,0.8,1.0,2.0,4,0.53312,1.088,0.55488,1.5,0.33999999999999997,0.32,0.0,0.34,0.7411011265922482,1.015716566510398,1.2903320064285477,0.6758652426952256,2.0000000000000004,0.8533333333 1.28 1.92 2.88,0.2 0.15 0 0 0.65,0.19999999999999996,0.15,0.0,0.0,0.8533333333333334,1.28,1.9200000000000002,2.8800000000000003
SIC,0.0,0.0,0.8,1.0,2.0,2,0.0,0.0,0.0,1.02,1.0,0.0,0.0,0.0,0.7411011265922482,1.015716566510398,1.2903320064285477,0.0,0.0,0 0,1 0 0,1.0,0.0,0.0,,0.0,0.0,,
SIC,0.0,0.0,0.8,1.0,2.0,3,0.0,0.0,0.0,1.02,1.0,0.0,0.0,0.0,0.7411011265922482,1.015716566510398,1.2903320064285477,0.0,0.0,0 0 0,1 0 0 0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
SIC,0.0,0.0,0.8,1.0,2.0,4,0.0,0.0,0.0,1.02,1.0,0.0,0.0,0.0,0.7411011265922482,1.015716566510398,1.2903320064285477,0.0,0.0,0 0 0 0,1 0 0 0 0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIC,0.08333333333333333,0.041666666666666664,0.8,1.0,2.0,2,0.06527777777777777,0.06549305555555555,0.00021527777777778645,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0 0.65 0.35,0.0,0.65,0.35,,1.4814814814814814,2.962962962962963,,
SIC,0.08333333333333333,0.041666666666666664,0.8,1.0,2.0,3,0.06527777777777777,0.06626388888888889,0.0009861111111111182,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,0.08333333333333333,0.041666666666666664,0.8,1.0,2.0,4,0.06527777777777777,0.06626388888888889,0.0009861111111111182,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,0.16666666666666666,0.08333333333333333,0.8,1.0,2.0,2,0.12777777777777774,0.12863888888888886,0.000861111111111118,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0 0.65 0.35,0.0,0.65,0.35,,1.4814814814814814,2.962962962962963,,
SIC,0.16666666666666666,0.08333333333333333,0.8,1.0,2.0,3,0.12777777777777774,0.1317222222222222,0.003944444444444473,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,0.16666666666666666,0.08333333333333333,0.8,1.0,2.0,4,0.12777777777777774,0.1317222222222222,0.003944444444444473,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,0.25,0.125,0.8,1.0,2.0,2,0.1875,0.1894375,0.0019375000000000087,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0 0.65 0.35,0.0,0.65,0.35,,1.4814814814814814,2.962962962962963,,
SIC,0.25,0.125,0.8,1.0,2.0,3,0.1875,0.19637500000000002,0.008875000000000022,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,0.25,0.125,0.8,1.0,2.0,4,0.1875,0.19637500000000002,0.008875000000000022,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,0.3333333333333333,0.16666666666666666,0.8,1.0,2.0,2,0.24444444444444446,0.24788888888888888,0.0034444444444444167,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0 0.65 0.35,0.0,0.65,0.35,,1.4814814814814814,2.962962962962963,,
SIC,0.3333333333333333,0.16666666666666666,0.8,1.0,2.0,3,0.24444444444444446,0.26022222222222224,0.01577777777777778,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,0.3333333333333333,0.16666666666666666,0.8,1.0,2.0,4,0.24444444444444446,0.26022222222222224,0.01577777777777778,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,0.41666666666666663,0.20833333333333331,0.8,1.0,2.0,2,0.2986111111111111,0.30399305555555556,0.005381944444444453,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0 0.65 0.35,0.0,0.65,0.35,,1.4814814814814814,2.962962962962963,,
SIC,0.41666666666666663,0.20833333333333331,0.8,1.0,2.0,3,0.2986111111111111,0.32326388888888896,0.024652777777777857,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,0.41666666666666663,0.20833333333333331,0.8,1.0,2.0,4,0.2986111111111111,0.32326388888888896,0.024652777777777857,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,0.5,0.25,0.8,1.0,2.0,2,0.35000000000000003,0.35775,0.007749999999999979,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0 0.65 0.35,0.0,0.65,0.35,,1.4814814814814814,2.962962962962963,,
SIC,0.5,0.25,0.8,1.0,2.0,3,0.35000000000000003,0.38550000000000006,0.03550000000000003,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,0.5,0.25,0.8,1.0,2.0,4,0.35000000000000003,0.38550000000000006,0.03550000000000003,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,0.5833333333333333,0.29166666666666663,0.8,1.0,2.0,2,0.3986111111111111,0.40915972222222213,0.01054861111111105,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0 0.65 0.35,0.0,0.65,0.35,,1.4814814814814814,2.962962962962963,,
SIC,0.5833333333333333,0.29166666666666663,0.8,1.0,2.0,3,0.3986111111111111,0.4469305555555555,0.048319444444444415,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,0.5833333333333333,0.29166666666666663,0.8,1.0,2.0,4,0.3986111111111111,0.4469305555555555,0.048319444444444415,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,0.6666666666666666,0.3333333333333333,0.8,1.0,2.0,2,0.4444444444444446,0.4582222222222223,0.013777777777777722,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0 0.65 0.35,0.0,0.65,0.35,,1.4814814814814814,2.962962962962963,,
SIC,0.6666666666666666,0.3333333333333333,0.8,1.0,2.0,3,0.4444444444444446,0.5075555555555555,0.06311111111111095,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,0.6666666666666666,0.3333333333333333,0.8,1.0,2.0,4,0.4444444444444446,0.5075555555555555,0.06311111111111095,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,0.75,0.375,0.8,1.0,2.0,2,0.48750000000000004,0.5049374999999999,0.017437499999999884,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0 0.65 0.35,0.0,0.65,0.35,,1.4814814814814814,2.962962962962963,,
SIC,0.75,0.375,0.8,1.0,2.0,3,0.48750000000000004,0.5673750000000001,0.07987500000000003,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,0.75,0.375,0.8,1.0,2.0,4,0.48750000000000004,0.5673750000000001,0.07987500000000003,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,0.8333333333333333,0.41666666666666663,0.8,1.0,2.0,2,0.5277777777777778,0.5493055555555556,0.021527777777777812,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0.05 0.55 0.4,0.04999999999999993,0.55,0.4,,1.4814814814814814,2.962962962962963,,
SIC,0.8333333333333333,0.41666666666666663,0.8,1.0,2.0,3,0.5277777777777778,0.6263888888888889,0.0986111111111111,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,0.8333333333333333,0.41666666666666663,0.8,1.0,2.0,4,0.5277777777777778,0.6263888888888889,0.0986111111111111,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,0.9166666666666666,0.4583333333333333,0.8,1.0,2.0,2,0.5652777777777778,0.5949930555555556,0.029715277777777827,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0.05 0.55 0.4,0.04999999999999993,0.55,0.4,,1.4814814814814814,2.962962962962963,,
SIC,0.9166666666666666,0.4583333333333333,0.8,1.0,2.0,3,0.5652777777777778,0.6845972222222222,0.11931944444444442,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,0.9166666666666666,0.4583333333333333,0.8,1.0,2.0,4,0.5652777777777778,0.6845972222222222,0.11931944444444442,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,1.0,0.5,0.8,1.0,2.0,2,0.6000000000000001,0.6390000000000001,0.039000000000000035,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0.1 0.45 0.45,0.09999999999999998,0.45,0.45,,1.4814814814814814,2.962962962962963,,
SIC,1.0,0.5,0.8,1.0,2.0,3,0.6000000000000001,0.742,0.1419999999999999,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,1.0,0.5,0.8,1.0,2.0,4,0.6000000000000001,0.742,0.1419999999999999,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,1.0833333333333333,0.5416666666666666,0.8,1.0,2.0,2,0.6319444444444444,0.6849375000000001,0.05299305555555567,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0.1 0.45 0.45,0.09999999999999998,0.45,0.45,,1.4814814814814814,2.962962962962963,,
SIC,1.0833333333333333,0.5416666666666666,0.8,1.0,2.0,3,0.6319444444444444,0.7985972222222221,0.16665277777777765,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,1.0833333333333333,0.5416666666666666,0.8,1.0,2.0,4,0.6319444444444444,0.7985972222222221,0.16665277777777765,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,1.1666666666666665,0.5833333333333333,0.8,1.0,2.0,2,0.6611111111111111,0.7297499999999998,0.0686388888888887,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0.1 0.45 0.45,0.09999999999999998,0.45,0.45,,1.4814814814814814,2.962962962962963,,
SIC,1.1666666666666665,0.5833333333333333,0.8,1.0,2.0,3,0.6611111111111111,0.8543888888888888,0.19327777777777766,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,1.1666666666666665,0.5833333333333333,0.8,1.0,2.0,4,0.6611111111111111,0.8543888888888888,0.19327777777777766,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,1.25,0.625,0.8,1.0,2.0,2,0.6875,0.7734375,0.0859375,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0.15 0.35 0.5,0.15000000000000002,0.35,0.5,,1.4814814814814814,2.962962962962963,,
SIC,1.25,0.625,0.8,1.0,2.0,3,0.6875,0.909375,0.22187500000000004,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,1.25,0.625,0.8,1.0,2.0,4,0.6875,0.909375,0.22187500000000004,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,1.3333333333333333,0.6666666666666666,0.8,1.0,2.0,2,0.7111111111111112,0.8195555555555555,0.10844444444444423,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0.15 0.35 0.5,0.15000000000000002,0.35,0.5,,1.4814814814814814,2.962962962962963,,
SIC,1.3333333333333333,0.6666666666666666,0.8,1.0,2.0,3,0.7111111111111112,0.9635555555555556,0.25244444444444436,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,1.3333333333333333,0.6666666666666666,0.8,1.0,2.0,4,0.7111111111111112,0.9635555555555556,0.25244444444444436,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,1.4166666666666665,0.7083333333333333,0.8,1.0,2.0,2,0.7319444444444445,0.8649930555555555,0.133048611111111,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0.15 0.35 0.5,0.15000000000000002,0.35,0.5,,1.4814814814814814,2.962962962962963,,
SIC,1.4166666666666665,0.7083333333333333,0.8,1.0,2.0,3,0.7319444444444445,1.0169305555555554,0.28498611111111094,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,1.4166666666666665,0.7083333333333333,0.8,1.0,2.0,4,0.7319444444444445,1.0169305555555554,0.28498611111111094,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,1.5,0.75,0.8,1.0,2.0,2,0.75,0.9097500000000001,0.15975000000000006,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0.15 0.35 0.5,0.15000000000000002,0.35,0.5,,1.4814814814814814,2.962962962962963,,
SIC,1.5,0.75,0.8,1.0,2.0,3,0.75,1.0695000000000001,0.3195000000000001,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,1.5,0.75,0.8,1.0,2.0,4,0.75,1.0695000000000001,0.3195000000000001,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,1.5833333333333333,0.7916666666666666,0.8,1.0,2.0,2,0.7652777777777777,0.9538263888888889,0.1885486111111112,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,1.481481481 2.962962963,0.15 0.35 0.5,0.15000000000000002,0.35,0.5,,1.4814814814814814,2.962962962962963,,
SIC,1.5833333333333333,0.7916666666666666,0.8,1.0,2.0,3,0.7652777777777777,1.1212638888888888,0.3559861111111111,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,1.5833333333333333,0.7916666666666666,0.8,1.0,2.0,4,0.7652777777777777,1.1212638888888888,0.3559861111111111,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,1.6666666666666665,0.8333333333333333,0.8,1.0,2.0,2,0.7777777777777777,0.9972222222222222,0.21944444444444455,1.7,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,1.9999999999999998,1.687763713 2.869198312,0.2 0.25 0.55,0.19999999999999996,0.25,0.55,,1.6877637130801686,2.8691983122362865,,
SIC,1.6666666666666665,0.8333333333333333,0.8,1.0,2.0,3,0.7777777777777777,1.1722222222222223,0.3944444444444446,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,1.6666666666666665,0.8333333333333333,0.8,1.0,2.0,4,0.7777777777777777,1.1722222222222223,0.3944444444444446,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
SIC,1.75,0.875,0.8,1.0,2.0,2,0.7875000000000001,1.0434375000000002,0.25593750000000015,1.7,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,1.9999999999999998,1.687763713 2.869198312,0.2 0.25 0.55,0.19999999999999996,0.25,0.55,,1.6877637130801686,2.8691983122362865,,
SIC,1.75,0.875,0.8,1.0,2.0,3,0.7875000000000001,1.222375,0.4348749999999999,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.7547169811 1.509433962 3.018867925,0 0.35 0.15 0.5,0.0,0.35,0.15,0.5,0.7547169811320755,1.509433962264151,3.018867924528302,
SIC,1.75,0.875,0.8,1.0,2.0,4,0.7875000000000001,1.222375,0.4348749999999999,2.0,0.0,0.5,0.0,0.5,0.7411011265922482,1.015716566510398,1.2903320064285477,1.015716566510398,2.0,0.3773584906 0.7547169811 1.509433962 3.018867925,0 0 0.35 0.15 0.5,0.0,0.0,0.35,0.15,0.37735849056603776,0.7547169811320755,1.509433962264151,3.018867924528302
